FECHA DE CORTE;NUMERO_LOCALIDAD;NOMBRE_LOCALIDAD;DANE12_ESTABLECIMIENTO_EDUCATIVO;NOMBRE_ESTABLECIMIENTO_EDUCATIVO;NIT;DANE12_SEDE_EDUCATIVA;NOMBRE_SEDE_EDUCATIVA;CONSECUTIVO;ORDEN DE SEDE;SECTOR;CLASE;NATURALEZA JURIDICA;ZONA;DIRECCION;BARRIO;TELEFONO;FAX;EMAIL;WEB;CODIGO POSTAL;CALENDARIO;GENERO;JORNADAS;NIVELES;GRADOS PREESCOLAR;GRADOS BASICA PRIMARIA;GRADOS BASICA SECUNDARIA;GRADOS MEDIA;MODELO PEDAGOGICO PREESCOLAR;MODELO PEDAGOGICO BASICA PRIMARIA;MODELO PEDAGOGICO BASICA SECUNDARIA;MODELO PEDAGOGICO MEDIA;CARACTER PARA LA MEDIA;ESPECIALIDAD PARA LA MEDIA;ENFASIS PARA EL CARACTER ACADEMICO DE LA MEDIA;DISCAPACIDAD POR CATEGORIA;TALENTOS O CAPACIDADES EXCEPCIONALES;GRUPOS ETNICOS;SITUACION DE CONFLICTO;BILINGUE;ESTRATO_GEO;No_UPZ;NOMBRE_UPZ;SECTOR_CENSAL;X;Y;RESOLUCIONES LICENCIA DE FUNCIONAMIENTO-INTEGRACION-OTRAS (DD-MM-AAAA)
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001001031;GIMNASIO DEL CORAZON DE MARIA;860027129-9;311001001031;GIMNASIO DEL CORAZON DE MARIA;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 57 A # 73 - 24;ZZ-NO INFORMA;2400012 -- 3117260 -- 2502460;3117260;girazoma@hotmail.com;www.girazoma.edu.co;111211;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;22;DOCE DE OCTUBRE;5204;99281,39;108971,56;Res_839_14-Agos-1970_LICENCIA DE FUNCIONAMIENTO - Res_306_24-Abr-1967_AMPLIACION LICENCIA DE FUNCIONAMIENTO - Res_925_03-Dic-1968_AMPLIACIO LICENCIA DE FUNCIONAMIENTO - Res_671_20-Sep-1969_AMPLIACION LICENCIA DE FUNCIONAMIENTO - Res_278_16-Mar-1966_LICENCIA DE FUNCIONAMIENTO - Res_1299_15-Sep-1965_LICENCIA DE FUNCIONAMIENTO - Res_760_22-Jul-1971_LICENCIA DE FUNCIONAMIENTO - 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001001111;COLEGIO SAN FELIPE NERI;8600595962;311001001111;COLEGIO SAN FELIPE NERI;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 27 C # 71 - 80;LOS ALCAZARES;2251144;3117902;colegiosanfelipeneri@gmail.com -- csfn@sanfelipeneribogota.edu.co -- san_felipe_neri2605@hotmail.com;www.sanfelipeneribogota.edu.co;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;98;LOS ALCAZARES;7302;100871,64;107427,24;RES 7526 20 Nov 1998 
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001001839;LICEO HERMANO MIGUEL LA SALLE;8600099850;311001001839;LICEO HERMANO MIGUEL LA SALLE;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 52 # 64 A - 99;SAN MIGUEL;6302373 -- 2255614 -- 6308219;2255614;lhemi@lasalle.edu.co;www.lhemilasalle.edu.co;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;4;22;DOCE DE OCTUBRE;5101;99080,34;108252,12;Res_2299_27-Jun-2008_Confirma Direccion
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001002223;INSTITUTO ALBERT SCHWEITZER;8300022189;311001002223;INSTITUTO ALBERT SCHWEITZER;01;A;NO OFICIAL;PRIVADO;SOCIEDAD;URBANA;KR 49 C # 91 - 55;LA CASTELLANA;6167512 -- 6167621 -- 2565442;6167621;albertsch6@gmail.com;www.colegioalbertschweitzer.com;111211;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;OTRO ;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;AUDITIVA-OTRA;;;;;4;21;LOS ANDES;5304;101507,43;109291,24;Res_825_11-Agos-1971_LIC DE FUNCIONAMIENTO - 038 (20-11-1975) - 3288 (30-06-1972) - 4094 (12-10-2007) - 1073 (30-03-2000)
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001002312;COLEGIO MARILLAC;860006696;311001002312;COLEGIO MARILLAC;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 27 A # 66 - 29;ZZ-NO INFORMA;3112553 -- 3112508 -- 3112511;2312100;colmarillac@etb.net.co;Z-NO INFORMA;111221;A;FEMENINO;MAÑANA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;TECNICO;OTRA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7311;100677,23;106856,75;RES 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001003823;COLEGIO PIO X;;311001003823;COLEGIO PIO X;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 23 # 76 - 43;JUAN XXIII;3461497 -- 2351061;3461497;colegiopioxjp@hotmail.com -- colegiopiox@hotmail.com;www.colegiopiox.edu.co;111211;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;98;LOS ALCAZARES;7402;101508,41;107752,21;
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001003998;COLEGIO SAN DAMIAN SSCC;900191617-7;311001003998;COLEGIO SAN DAMIAN SSCC ;01;A;NO OFICIAL;PRIVADO;FUNDACION;URBANA;CL 78 # 62 - 41;SIMON BOLIVAR;2503997;2503997;colegiosandamiansscc@hotmail.com;Z-NO INFORMA;111211;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;22;DOCE DE OCTUBRE;5205;99882,13;108996,17;RES 12-0435 27 FEB 2012 CAMBIO DE NOMBRE - 4936 (10-11-2004)RES SIN ESCANEAR - 3519 (31-08-2007)
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001004072;LICEO LOS ALCAZARES;;311001004072;LICEO LOS ALCAZARES;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 26 # 68 - 95;ZZ-NO INFORMA;2505743 -- 2239920;2505743;liceolosalcazares@hotmail.com;Z-NO INFORMA;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7302;100781,01;107011,45;Res_3824_29-Nov-2002_Licencia de Fucionamiento - Res_120213_13-Sep-2010_Cambio de Propietario - 164 (26-08-1975) - 810 (15-03-2000) - 3824 (29-11-2002) -
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001006253;COLEGIO MARIA TERESA;203113217;311001006253;COLEGIO MARIA TERESA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 27 A # 63 D BIS - 08;ZZ-NO INFORMA;2492008 -- 2485066;2486730;comariateresasc@yahoo.com;Z-NO INFORMA;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7308;100379,16;106553,29;Res_805_15-Mar-2000_LICENCIA DE FUNCIONAMIENTO
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001006296;COLEGIO DE NUESTRA SEÑORA DE CHIQUINQUIRA;8600295971;311001006296;COLEGIO DE NUESTRA SEÑORA DE CHIQUINQUIRA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 15 # 63 - 81;LA ESPERANZA ;2486783 -- 2499955;2499955 EXT 102;chiquinquira.mixto@gmail.com;www.colegiodenuestrasenoradechiquinquira.com;111221;A;MIXTO;MAÑANA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;TECNICO;OTRA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7305;101343,93;106016,07;Res_947_28-Sep-1970_LICENCIA DE FUNCIONAMIENTO -Res_984_07-Sep-1971_LICENCIA DE FUNCIONAMIENTO - Res_657_24-Mar-1972_LICENCIA DE FUNCIONAMIENTO - 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 992 (19-02-2007) - 602 (19-02-2007) CAMBIO DE NOMBRE
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001009201;COLEGIO CRISTO REY;20066799-2;311001009201;COLEGIO CRISTO REY;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 79 B # 30 - 23;JORGE ELIECER GAITAN;3116871;2405665 -- 3116871 -- 2405665;colcristorey@gmail.com;Z-NO INFORMA;111211;A;MIXTO;COMPLETA;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;1,2,3,4,5;6,7,8,9;10,11;;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;22;DOCE DE OCTUBRE;7406;101212,08;108159,68;RES 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001009929;FUNDACION DE ASISTENCIA SOCIAL MADRE RAFOLS;860032656-9;311001009929;FUNDACION DE ASISTENCIA SOCIAL MADRE RAFOLS;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 28 A # 63 - 39;BENJAMIN HERRERA;2558813;2558813;madrerafols@hotmail.com;Z-NO INFORMA;111221;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7311;100464,60;106608,74;Res_3303_21-Oct-1999_Licencia de Funcionamiento - Res_555_04-Jun-1986_Aprueba Estudios - Res_3878_20-Sep-2007_Aclaratoria direccion
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001011800;COLEGIO SANTA ROSA DE LIMA;8600229808;311001011800;COLEGIO SANTA ROSA DE LIMA;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 28 B # 71 - 29;LOS ALCAZARES;6600688 -- 2405152 -- 3132770704;2405152 EXT 6;colsantarosadelima@hotmail.com;www.colegiosantarosadelima.edu.co;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL-OTRO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL-OTRO;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;98;LOS ALCAZARES;7302;101100,68;107274,22;RES 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001016976;COLEGIO MERCEDARIO SAN PEDRO NOLASCO;860021308-3;311001016976;COLEGIO MERCEDARIO SAN PEDRO NOLASCO;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;CL 68 # 18 - 14;ZZ-NO INFORMA;2173003 -- 2173213;2173293;colmercedariospn@hotmail.es;www.colegiosanpedronolascobogota.com;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;98;LOS ALCAZARES;7303;101351,42;106788,96;Res_120475_20-Nov-2012_ADOPCION REGIMEN - 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001017344;LICEO CATOLICO;19143904;311001017344;LICEO CATOLICO;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 22 # 77 A - 32;ZZ-NO INFORMA;2170612 -- 2486070 -- 2352956 -- 2486125 -- 2114635;2352956;liceocatolico@hotmail.com;www.liceocatolico.edu.co;111211;A;MIXTO;COMPLETA;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;1,2,3,4,5;6,7,8,9;10,11;;OTRO ;OTRO;OTRO;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;98;LOS ALCAZARES;7402;101645,32;107828,03;Res_5927_30-Dic-1994_Aprobacion de Estudios - 
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001017433;COLEGIO COOPERATIVO UNION SOCIAL;;311001017433;COLEGIO COOPERATIVO UNION SOCIAL;01;A;NO OFICIAL;PRIVADO;COOPERATIVA;URBANA;AC 68 # 62 - 11;J VARGAS;2314801;2408983;secretariaacademicaunionsocial@hotmail.com -- gerenciacoopunionsocial@hotmail.com -- rectoriaunionsocial@hotmail.com;www.unionsocial.edu.co;111221;A;FEMENINO;MAÑANA;BASICA SECUNDARIA-MEDIA;;;6,7,8,9;10,11;;;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;22;DOCE DE OCTUBRE;5101;99366,15;108455,65;RES 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001018693;COLEGIO ALEXANDER HUMBOLDT;311001018693;311001018693;COLEGIO ALEXANDER HUMBOLDT;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 57 A # 71 - 28;SAN FERNANDO;5473117 -- 2312218;5473117;institutohumboldt2011@gmail.com;Z-NO INFORMA;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;22;DOCE DE OCTUBRE;5203;99911,29;108253,13;RES 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001026190;COLEGIO DE NUESTRA SEÑORA DE CHIQUINQUIRA FEMENINO;830048318-5;311001026190;COLEGIO DE NUESTRA SEÑORA DE CHIQUINQUIRA FEMENINO;01;A;NO OFICIAL;PRIVADO;SOCIEDAD;URBANA;CL 63 # 15 - 70;ZZ-NO INFORMA;2499992 -- 2496521;2481797;colchiquinquira@hotmail.com;www.coldechiquinquira.edu.co;111221;A;MIXTO;MAÑANA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;98;LOS ALCAZARES;7305;101229,92;105919,24;RES 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001029563;JARDIN MI JARDINCITO EL MUNDO DE LOS AÑOS BELLOS;20270654;311001029563;JARDIN MI JARDINCITO EL MUNDO DE LOS AÑOS BELLOS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 49 A # 86 B - 46;SAN MARTIN;6165299;6165299;mi.jardincito@hotmail.com;http://mijardincitoweb.blogspot.com/;111211;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;4;21;LOS ANDES;5305;101446,87;108859,59;Res_1068_17-May-1978_PERMISO FUNDACION - 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001030243;LICEO DE APLICACION PSICOPEDAGOGICA;9003800756;311001030243;LICEO DE APLICACION PSICOPEDAGOGICA;01;A;NO OFICIAL;PRIVADO;ASOCIACION;URBANA;CL 63 C # 17 - 29;ZZ-NO INFORMA;2121412 -- 2494210 -- 3143396133;Z-NO INFORMA;liceodeaplicacionpsicopedagogica@hotmail.com;Z-NO INFORMA;111221;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;MOTORA-COGNITIVA-OTRA;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;Res_2622_18-Mar-1986_Aprueba Estudios - Res_881_26-Abr-1995_Aprueba Estudios - Res_1188_17-Mar-1994_Aprueba Estudio - Res_17657_17-Nov-1986_Aprueba Estudios - 7526 20 Nov 1998 RECONOCIMIENTO OFICIAL Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER -
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001031908;JARDIN INFANTIL CASITA DE SUEÑOS;41574246;311001031908;JARDIN INFANTIL CASITA DE SUEÑOS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 61 # 67 A - 07;J VARGAS;2501840;Z-NO INFORMA;carmencerq@hotmail.com;Z-NO INFORMA;111221;A;MIXTO;MAÑANA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;4;22;DOCE DE OCTUBRE;5101;99221,03;108152,82;Res_04027_04-Jul-1985_Inicio de Labores - 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001031991;JARDIN INFANTIL MI CABAÑITA;311001031991;311001031991;JARDIN INFANTIL MI CABAÑITA;01;A;NO OFICIAL;PRIVADO;SOCIEDAD;URBANA;KR 21 A # 82 - 06;POLO CLUB;2571838 -- 2578491;2578491;micabanita@gmail.com;http://micabanita.blogspot.com;111211;A;MIXTO;MAÑANA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;4;98;LOS ALCAZARES;7401;101841,07;108152,19;Res_1065_30-Mar-2000_Licencia de Funcionamiento
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001034508;COLEGIO MONSERRATE;8300396482;311001034508;COLEGIO MONSERRATE;01;A;NO OFICIAL;PRIVADO;OTRA ;URBANA;KR 48 # 91 - 16;LA CASTELLANA;5340030 -- 2571423;5340030;colegiomonserrate123@hotmail.com;www.colegiomonserrate.net;111211;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;21;LOS ANDES;5308;101076,88;109441,71;Res_116_22-Ene-2008_CAMBIO DE NOMENCLATURA
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001038601;JARDIN INFANTIL PEQUEÑAS PERSONITAS;354637373;311001038601;JARDIN INFANTIL PEQUEÑAS PERSONITAS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 72 A # 20 C - 38;SAN FELIPE;3475493 -- 2555629;2555629 -- 3475493;coordinacion@xnjardininfantilpequeaspersonitas-47c.edu.co -- pequenaspersonitas@hotmail.com;www.jardininfantilpequenaspersonitas.edu.co;111211;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7403;101506,41;107218,80;RES 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001040192;JARDIN INFANTIL LOS AMIGOS DEL BOSQUE;523868248;311001040192;JARDIN INFANTIL LOS AMIGOS DEL BOSQUE;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 97 # 63 - 16;LOS ANDES;7021733 -- 2530184;2530184;jardininfantillosamigosdelbosque@hotmail.com;Z-NO INFORMA;111211;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;INGLES;4;21;LOS ANDES;5307;100917,24;110050,72;Res_120059_13-May-2009_Aclaratoria Nombre - Res_120501_11-Dic-2012_Adopcion Regimen
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001042241;JARDIN INFANTIL MI DULCE ENCUENTRO;;311001042241;JARDIN INFANTIL MI DULCE ENCUENTRO;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 19 A # 63 - 60;ZZ-NO INFORMA;2492740;3458285;midulceencuentro@hotmail.com -- rectoria@midulceencuentro.com;Z-NO INFORMA;111221;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;98;LOS ALCAZARES;7306;100889,03;106076,15;Res_003253_000000_Inicio de Labores - Res_003252_27-Jun-1986_Inicio de Labores - 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001042624;JARDIN INFANTIL PITIN;;311001042624;JARDIN INFANTIL PITIN;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 79 B # 54 - 20;METROPOLIS;2507427;Z-NO INFORMA;jipitin@gmail.com;Z-NO INFORMA;111211;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;22;DOCE DE OCTUBRE;5205;99539,48;109139,04;Res_2817_11-Jul-2007_Reconoce Nva Sede
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001042772;JARDIN INFANTIL Y MATERNAL LA ARDILLITA ESCOLAR;530535785;311001042772;JARDIN INFANTIL Y MATERNAL LA ARDILLITA ESCOLAR;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 67 # 96 - 61;ANDES;2538688 -- 6135102;Z-NO INFORMA;kindergardenard@gmail.com;Z-NO INFORMA;111211;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;INGLES;4;21;LOS ANDES;5307;100592,94;110064,17;Res_003187_30-Jun-1986_Inicio de Labores - 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
JUNIO 30 - 2014;12;BARRIOS UNIDOS;311001043701;JARDIN INFANTIL PATATIN PATATERO;355029591;311001043701;JARDIN INFANTIL PATATIN PATATERO;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 94 # 60 - 62;RIONEGRO;2562258;Z-NO INFORMA;patatinpatatero@yahoo.es;Z-NO INFORMA;111211;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;21;LOS ANDES;5308;101200,08;109617,83;Res_005016_30-Dic-1987_Inicio de Labores - 7526 20 Nov 1998 RECONOCE OFICIALMENTE Y AUTORIZA PARA EXPEDIR CERTIFICACIONES
